player_id,gameweek,opponent_team_id,opponent_team,was_home,total_points,minutes,goals_scored,assists,clean_sheets,saves,bonus,value
11,6,15,Newcastle,False,0,0,0,0,0,0,0,5.4
11,7,19,West Ham,True,0,0,0,0,0,0,0,5.4
11,8,10,Fulham,False,0,0,0,0,0,0,0,5.4
11,9,8,Crystal Palace,True,0,0,0,0,0,0,0,5.4
11,10,3,Burnley,False,0,0,0,0,0,0,0,5.4
11,11,17,Sunderland,False,0,0,0,0,0,0,0,5.3
11,12,18,Spurs,True,0,0,0,0,0,0,0,5.3
11,13,7,Chelsea,False,0,0,0,0,0,0,0,5.3
11,14,5,Brentford,True,14,90,0,1,1,0,3,5.3
11,15,2,Aston Villa,False,1,90,0,0,0,0,0,5.3
11,16,20,Wolves,True,1,30,0,0,0,0,0,5.4
11,17,9,Everton,False,0,0,0,0,0,0,0,5.3
11,18,6,Brighton,True,0,0,0,0,0,0,0,5.2
11,19,2,Aston Villa,True,1,7,0,0,0,0,0,5.1
11,20,4,Bournemouth,False,0,0,0,0,0,0,0,5.1
11,21,12,Liverpool,True,0,0,0,0,0,0,0,5.1
11,22,16,Nott'm Forest,False,6,90,0,0,1,0,0,5.1
11,23,14,Man Utd,True,1,32,0,0,0,0,0,5.1
11,24,11,Leeds,False,0,0,0,0,0,0,0,5.1
11,25,17,Sunderland,True,0,0,0,0,0,0,0,5.1
11,26,5,Brentford,False,0,0,0,0,0,0,0,5.1
11,26,20,Wolves,False,0,0,0,0,0,0,0,5.1
11,27,18,Spurs,False,0,0,0,0,0,0,0,5.1
11,28,7,Chelsea,True,0,0,0,0,0,0,0,5.1
11,29,6,Brighton,False,0,0,0,0,0,0,0,5.1
11,30,9,Everton,True,0,0,0,0,0,0,0,5.1
11,32,4,Bournemouth,True,1,75,0,0,0,0,0,5.1
11,33,13,Man City,False,1,16,0,0,0,0,0,5.1
11,34,15,Newcastle,True,6,90,0,0,1,0,0,5.1
11,35,10,Fulham,True,6,82,0,0,1,0,0,5.1
11,36,19,West Ham,False,1,27,0,0,0,0,0,5.1
11,37,3,Burnley,True,0,0,0,0,0,0,0,5.1
11,38,8,Crystal Palace,False,0,0,0,0,0,0,0,5.1
13,1,14,Man Utd,False,0,0,0,0,0,0,0,4.0
13,2,11,Leeds,True,0,0,0,0,0,0,0,4.0
13,3,12,Liverpool,False,0,0,0,0,0,0,0,4.0
13,4,16,Nott'm Forest,True,0,0,0,0,0,0,0,4.0
13,5,13,Man City,True,0,0,0,0,0,0,0,4.0
13,6,15,Newcastle,False,0,0,0,0,0,0,0,4.0
13,7,19,West Ham,True,0,0,0,0,0,0,0,3.9
13,8,10,Fulham,False,0,0,0,0,0,0,0,3.9
13,9,8,Crystal Palace,True,0,0,0,0,0,0,0,3.9
13,10,3,Burnley,False,0,0,0,0,0,0,0,3.9
13,11,17,Sunderland,False,0,0,0,0,0,0,0,3.9
